,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,205870.0,0,7/11/2022 14:09,0,1147.166648475264,228.47419125640772,500000,500000.0,0,,,,0.08,0.08,0.01186400059395415
1,205870.0,0,2022-07-13 03:11:00,3530.7026382692384,1054.4289418672342,212.6554470070838,473001.39177225257,478811.82748375635,80.98014273540359,19721.178453142376,492722.5702253949,-7277.429774605087,0.08,0.08,0.01186400059395415
2,206713.0,1,2022-07-14 23:52:00,7766.135419172102,1142.01625315293,219.67994061747228,490048.256491387,498823.2675940789,168.6869909775486,-19241.17534208569,490528.25960244366,-9471.740397556336,0.08,0.08,0.01186400059395415
3,205915.0,1,2022-07-15 21:34:00,3654.4610255271928,1236.384473762532,213.20527294253162,503227.4608497938,520383.97047816403,263.64131856251106,-20119.80223217125,483587.66172867926,-16412.33827132074,0.08,0.08,0.01186400059395415
4,205121.0,1,2022-07-17 00:14:00,5264.610647535705,1375.869684420406,206.2157860476403,519069.8378422297,552252.7411754514,369.3081103259982,-28764.05235783417,470665.986363281,-29334.013636719028,0.08,0.08,0.01186400059395415
5,204052.0,1,2022-07-18 16:21:00,12020.141097658408,1488.6684894645032,186.73613274674665,541086.3131532586,578024.3569325907,483.637850316872,-21063.612632388933,471618.84904192097,-28381.15095807903,0.08,0.08,0.01186400059395415
6,203264.0,1,2022-07-22 17:00:00,31276.75275235933,1620.083772749456,184.81293472782204,583809.9551906922,608049.3574998521,608.0602840640303,-24287.24417198025,490055.2469073743,-9944.753092625702,0.08,0.08,0.01186400059395415
7,202418.0,0,2022-07-24 02:05:00,5751.186616784056,1493.29029078657,181.922698174781,554656.8612430685,579080.3192517977,722.7449783964388,23066.61234966366,483968.76530941424,-16031.234690585756,0.08,0.08,0.01186400059395415
8,203233.0,1,2022-07-24 19:13:00,2802.3620686387085,1617.9791373842716,181.89696386107616,568320.6963386487,607568.5026369019,847.0057761475508,-22680.52262346138,474952.077781533,-25047.922218466992,0.08,0.08,0.01186400059395415
9,202431.0,0,2022-07-26 03:07:00,6423.696823668803,1489.7108700796193,173.63949725027234,540221.610696889,578262.5140006108,961.4155709696656,22272.437447943357,469125.4295877167,-30874.570412283298,0.08,0.08,0.01186400059395415
10,203257.0,0,2022-07-26 23:32:00,4852.465395513782,1371.4741577961895,182.85303354244584,512192.5082791167,551248.4767848375,1066.744786288413,21619.941517110514,462716.2686870549,-37283.73131294508,0.08,0.08,0.01186400059395415
11,204084.0,1,2022-07-27 21:51:00,4051.7142046060367,1488.2219782228888,185.37527273544436,526557.9479515513,577922.3406377761,1181.040234215931,-21642.159052868057,455439.5493066215,-44560.450693378516,0.08,0.08,0.01186400059395415
12,203267.0,1,2022-07-28 03:47:00,3100.2532860605525,1623.976448516039,180.54665311595485,540876.2852743998,608938.7334474456,1305.7616254619627,-24510.015256957595,445247.87137251237,-54752.12862748763,0.08,0.08,0.01186400059395415
13,202394.0,1,2022-07-29 04:35:00,8431.990741305366,1764.3345517075381,163.30504888252113,559912.594144889,641006.9375604067,1441.2625190331016,-22921.186902745714,441362.9933402559,-58637.006659744075,0.08,0.08,0.01186400059395415
14,201565.0,0.5,2022-07-31 23:49:00,10844.59428087189,1709.2850431427717,157.71551195839518,560199.6892630917,628429.545612009,1572.5356103464665,8682.161426350207,450332.2498848087,-49667.75011519127,0.08,0.08,0.01186400059395415
