,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,195429.0,0,1/12/2022 17:43,0,3258.7474925390734,82.50910728940487,500000,500000.0,0,,,,0.13,0.05,0.0035113071137033453
1,195429.0,0,2022-01-21 10:21:00,17856.079144069623,2831.3395711040785,78.13784217144055,457139.9475016126,464734.9539539785,217.4468790607932,33396.7327079111,490536.6802095237,-9463.319790476293,0.13,0.05,0.0035113071137033453
2,196835.0,0,2022-01-22 07:10:00,16126.19623953946,2348.693675239049,81.50997234581305,399960.4942844805,424912.2719492598,397.82655331915214,39340.45362477873,472697.68061717035,-27302.31938282965,0.13,0.05,0.0035113071137033453
3,198704.0,1,2022-01-27 03:02:00,48660.61679866631,2660.603711185338,87.45297986489737,453869.1045588915,450647.6905697943,602.1609183381861,-27277.462093270235,499328.82879831106,-671.171201688936,0.13,0.05,0.0035113071137033453
4,197457.0,1,2022-02-05 12:20:00,27170.933426661817,3018.459936623337,89.75280058899654,487306.4331287393,480174.08826863964,833.9786414708583,-32118.598441267713,500647.5589268912,647.5589268911863,0.13,0.05,0.0035113071137033453
5,196195.0,0.5,2022-02-16 09:22:00,29820.422311682352,3156.754701565327,84.62783614671059,523622.1887129143,491584.6658668013,1076.4174025510754,-11703.586707458608,525259.7278036076,25259.727803607588,0.13,0.05,0.0035113071137033453
