,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,196463.0,0,9/26/2021 7:48,0,2938.6435180675844,89.10108422174592,500000,500000.0,0,,,,0.09,0.05,0.007777203644251593
1,196463.0,1,2021-10-01 18:43:00,29240.55365245479,3206.063086906141,89.10108422174592,535662.6812063106,523827.37352562725,246.22564507439162,-23827.373525627216,511835.30768068344,11835.307680683443,0.09,0.05,0.007777203644251593
2,195592.0,1,2021-10-06 04:16:00,9566.032265531392,3506.9238143984817,87.09699012411359,552486.4137495111,550634.390544938,515.557394020195,-26204.063811134023,502454.97641274985,2454.9764127498493,0.09,0.05,0.007777203644251593
3,194695.0,1,2021-10-15 13:32:00,32866.96627845743,3836.4012678641584,82.58321368412881,592910.043619735,579991.1888753497,810.1930113921624,-27209.306943658587,515669.2993393152,15669.299339315214,0.09,0.05,0.007777203644251593
4,193797.0,1,2021-10-21 09:06:00,19022.102797824722,4198.932148711118,81.31344514890272,620098.5821600955,612293.0834226784,1132.6710004131762,-29478.63489453266,513379.20298514294,13379.20298514294,0.09,0.05,0.007777203644251593
5,192894.0,0.5,2021-10-31 05:53:00,38118.76770291013,4299.200446493121,77.27084166898061,663899.9863917127,621227.0974681237,1462.8495947038477,-7747.815762331296,549432.7914544289,49432.79145442892,0.09,0.05,0.007777203644251593
