,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,195747.0,0,2/16/2022 9:22,0,3156.754701565327,83.59691638222739,500000,500000.0,0,,,,0.1,0.05,-0.001138794015653268
1,195747.0,0,2022-02-18 22:40:00,4701.191920275616,2834.7390478965544,83.59691638222739,458336.0725037438,473080.48432648333,217.70795887845537,26919.515673516693,485255.5881772605,-14744.411822739523,0.1,0.05,-0.001138794015653268
2,196823.0,0,2022-02-22 08:09:00,6917.745918819481,2562.683447087678,84.67025018557818,425631.06301396294,450337.475014347,414.522047614789,23035.015784875362,475585.594472355,-24414.405527645024,0.1,0.05,-0.001138794015653268
3,197832.0,0,2022-02-24 13:34:00,8438.727302196809,2316.5059181979123,85.09532193460788,397446.59552458546,429757.7927165659,592.4297021323887,20948.55607394084,468349.6830569183,-31650.316943081678,0.1,0.05,-0.001138794015653268
4,198842.0,1,2022-02-25 03:36:00,5060.913051923824,2553.9855530534433,91.10036333241776,408108.30220656784,449610.3578940656,788.5757926068932,-21634.481019388775,457376.90871951194,-42623.091280488065,0.1,0.05,-0.001138794015653268
5,197866.0,1,2022-02-26 07:01:00,6186.399001149406,2836.156700922756,82.37112303291153,419682.85296453437,473198.9957479737,1006.3926272377608,-23242.754337481034,445708.7051399975,-54291.29486000253,0.1,0.05,-0.001138794015653268
6,196818.0,0,2022-03-07 07:22:00,21200.559788098755,2558.330803651304,76.72938675685151,403834.67376232607,449973.6074449548,1202.872432958181,21317.410722810542,451177.9366605997,-48822.06333940028,0.1,0.05,-0.001138794015653268
7,197849.0,1,2022-03-17 22:11:00,26276.530249726602,2827.6614048929086,78.77263036403936,435088.4464445467,472488.81519612425,1420.0368288539564,-21215.879897329403,461215.8294454909,-38784.170554509095,0.1,0.05,-0.001138794015653268
8,196848.0,0.5,2022-03-23 16:18:00,9454.040542593913,2945.1153266015203,79.615225546311,450015.6901780192,482307.60086796375,1646.2216859369532,-9351.120468129873,466791.9527108336,-33208.047289166425,0.1,0.05,-0.001138794015653268
