,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,195530.0,0,8/26/2021 4:18,0,3226.001426130292,80.49582554340957,500000,500000.00000000006,0,,,,0.05,0.05,-0.00034240063745222954
1,195530.0,1,2021-08-31 19:35:00,13813.169593087665,3402.943362423027,80.49582554340957,520524.97172745055,514243.08723513316,261.34605023408847,-14243.08723513306,506281.8844923175,6281.884492317506,0.05,0.05,-0.00034240063745222954
2,194996.0,1,2021-09-02 00:31:00,5193.317978998752,3590.308285219262,80.3312689470626,532867.3526532251,529325.1813734933,537.0817265389278,-15051.26200438998,503573.003413702,3573.003413702012,0.05,0.05,-0.00034240063745222954
3,194460.0,1,2021-09-02 07:53:00,1709.5330309300534,3795.9521956459653,78.5191512299882,542000.1670156908,545878.6577112657,828.610855164538,-16146.985302320463,496558.8324738473,-3441.1675261526834,0.05,0.05,-0.00034240063745222954
4,193903.0,1,2021-09-03 22:23:00,11070.002040231262,4019.399154919496,73.18856359859986,560121.9302195901,563865.2051631532,1137.300710262355,-16353.761989704566,498326.833688042,-1673.1663119579898,0.05,0.05,-0.00034240063745222954
5,193331.0,0,2021-09-07 16:27:00,7495.001826221323,3818.0315827596296,71.25501916514118,545431.0931137961,547655.9562044727,1430.5255358182947,14348.45021348924,497984.44679573725,-2015.5532042627456,0.05,0.05,-0.00034240063745222954
6,193845.0,0,2021-09-07 22:46:00,4238.971713223299,3622.40303403804,73.50249580461022,527740.2051583821,531908.6746752692,1708.726088832416,14379.186581670625,494672.7454219939,-5327.254578006105,0.05,0.05,-0.00034240063745222954
7,194371.0,0,2021-09-07 23:01:00,1734.3195961681467,3442.6453467014867,72.98495614325665,509472.9259818041,517438.93123533926,1973.1212514590902,13119.606926671586,489525.0731720875,-10474.92682791251,0.05,0.05,-0.00034240063745222954
8,194880.0,0,2021-09-08 15:54:00,25058.338355812382,3280.9813733373335,78.29193910581795,515909.113790876,504425.65623876394,2225.1006209313973,12656.985958230858,508618.24693939026,8618.246939390257,0.05,0.05,-0.00034240063745222954
9,195361.0,1,2021-09-09 00:38:00,6077.683915898026,3464.747824303939,83.3396436750504,529217.7089970363,519218.0884165033,2491.1932538379397,-15315.03054298553,506611.81160256505,6611.811602565052,0.05,0.05,-0.00034240063745222954
10,194816.0,0,2021-09-10 22:06:00,13679.632693173953,3298.0860548902942,80.21591036064719,523046.5558694662,505802.5117010266,2744.4862628535143,13368.925555831785,513809.5840308267,13809.584030826692,0.05,0.05,-0.00034240063745222954
