,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,206278.0,0,6/17/2022 19:19,0,1101.3064514406228,248.62227710820028,500000,500000.0,0,,,,0.09,0.06,0.0022612070259103163
1,206278.0,0,2022-06-18 14:55:00,6755.648581736517,1004.1102016910415,226.25773515337838,469538.5233451495,475834.8470608818,77.11566348987198,21991.403333742383,491529.9266788919,-8470.073321108124,0.09,0.06,0.0022612070259103163
2,207202.0,0,2022-06-19 03:51:00,10480.495725740871,912.3848142677303,242.25345643136336,443085.39103327016,453029.87237106625,147.18681722563366,22220.792145803043,487297.58651281556,-12702.413487184444,0.09,0.06,0.0022612070259103163
3,208160.0,1,2022-06-19 06:32:00,11147.985292087513,1003.5079463769517,250.7904089156418,461360.3710042914,475685.11297329224,224.25622750738353,-22852.80756334568,482719.75892049115,-17280.24107950885,0.09,0.06,0.0022612070259103163
4,207208.0,1,2022-06-20 02:59:00,13581.37350226691,1099.7657781639105,240.44148890573118,482553.4423684109,499616.954301664,308.71823927037184,-23144.376393693772,480768.45389091683,-19231.546109083167,0.09,0.06,0.0022612070259103163
5,206292.0,1,2022-06-24 20:10:00,41020.2330972796,1205.377316307553,223.71151325881007,531125.6109399761,525874.335403836,401.2912171627919,-23626.51701570481,505714.10544677725,5714.105446777248,0.09,0.06,0.0022612070259103163
6,205375.0,0,2022-06-29 21:41:00,20391.54072015013,1100.5358451979343,218.50652405814193,512743.6812199068,499808.41012118896,485.81237007399324,22908.545429304875,510240.7211560128,10240.72115601279,0.09,0.06,0.0022612070259103163
7,206285.0,0,2022-06-30 21:44:00,4396.266571413154,1005.7179835084736,234.86412665277393,479902.94604737614,476234.5774374249,563.051511207444,22269.314276778714,499669.3002602609,-330.6997397391242,0.09,0.06,0.0022612070259103163
8,207186.0,1,2022-07-01 08:32:00,3921.7119894795705,1105.2781007662722,240.9375036309879,491193.9098593839,500987.4404992182,647.9368693462937,-23987.76611330244,486972.4979589662,-13027.502041033818,0.09,0.06,0.0022612070259103163
9,206242.0,1,2022-07-07 22:16:00,28602.163061838797,1206.8245649013934,230.22980206055465,527741.281830381,526234.1536447782,740.6209959307207,-23379.02233777815,500140.8475921852,140.8475921851932,0.09,0.06,0.0022612070259103163
10,205363.0,0.5,2022-07-11 14:04:00,11480.895161435805,1147.166648475264,212.54605189550728,520860.0332926918,511401.8666153833,828.723394533621,12680.054600685915,505939.6536551819,5939.653655181872,0.09,0.06,0.0022612070259103163
