,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,197363.0,0,5/7/2022 11:05,0,2685.730038509472,96.00494845264078,500000,500000.0,0,,,,0.1,0.07,-0.0034577470710607547
1,197363.0,0,2022-05-09 14:19:00,4339.090349086957,2424.578514489065,92.15641797464593,463617.91388047754,474928.1613980923,186.20762991276018,24066.789002340385,487684.70288281795,-12315.297117182054,0.1,0.07,-0.0034577470710607547
2,198386.0,0,2022-05-11 20:51:00,22348.90472924259,2166.3924754857935,95.06319602515407,443785.8312382447,450141.0240323917,352.5865720300691,24543.990036726085,492396.6102773112,-7603.389722688822,0.1,0.07,-0.0034577470710607547
3,199512.0,0,2022-05-12 12:03:00,18966.09882889709,1923.3515823933064,104.10162807340976,419799.38718077145,426807.89561916376,500.299973557875,25300.95265934343,493711.11887918133,-6288.881120818667,0.1,0.07,-0.0034577470710607547
4,200702.0,0,2022-05-12 14:06:00,10775.255230096618,1734.248979263648,109.42997567519576,396065.7996444731,408653.10995344067,633.4902951653231,20693.49326059473,490671.02460347774,-9328.975396522263,0.1,0.07,-0.0034577470710607547
5,201737.0,1,2022-05-12 18:32:00,11186.640379956043,1917.0152995967712,112.07491694135561,413796.7771738686,426199.581115901,780.7170701743552,-20483.520171011987,487918.48196186125,-12081.518038138747,0.1,0.07,-0.0034577470710607547
6,200735.0,1,2022-05-13 13:20:00,12448.222704189206,2118.618966205246,108.6960241413624,433450.1212095347,445554.530736511,943.4270067789181,-21913.517012661963,485658.3089848654,-14341.691015134624,0.1,0.07,-0.0034577470710607547
7,199735.0,0,2022-05-19 07:58:00,18765.349753259354,1911.4642856343999,101.5977645691813,416953.72015046194,425666.65630658367,1090.2274639156399,21046.452466040795,490208.3603918334,-9791.639608166588,0.1,0.07,-0.0034577470710607547
8,200764.0,0,2022-05-27 10:05:00,18269.867752434344,1722.3244444767365,109.6616585955477,400642.7263726814,407508.2956059015,1222.5019812514533,20741.3886878478,494638.7553019007,-5361.244698099326,0.1,0.07,-0.0034577470710607547
9,201806.0,0.5,2022-05-27 12:06:00,1494.2450663662391,1763.2763213879894,115.64603630061792,405912.3109416387,411439.8784378052,1357.9216027340508,-4735.922243857182,495172.4176270008,-4827.582372999226,0.1,0.07,-0.0034577470710607547
