,Tick,Side,Out_time,Staking_reward,Price,ETH_amount,Uni_val,B&H,reallowcation fee,Hedge_pnl,Total_val,Total_pnl,alpha,beta,sharp ratio
0,196463.0,0,9/26/2021 7:48,0,2938.6435180675844,89.10108422174592,500000,500000.0,0,,,,0.1,0.05,0.008425602405570281
1,196463.0,1,2021-10-01 20:02:00,29466.41215279486,3254.8395361853322,89.10108422174592,535884.7936753461,528173.4080408902,249.97167637903348,-28173.40804089015,507711.38563445595,7711.385634455946,0.1,0.05,0.008425602405570281
2,195441.0,1,2021-10-06 21:46:00,15168.274796093481,3592.822255109328,85.879822479125,557867.3212980569,558288.0347452317,525.9004255714299,-29025.895902204767,500668.01735496195,668.0173549619503,0.1,0.05,0.008425602405570281
3,194453.0,0.5,2021-10-13 01:09:00,21885.394039397943,3502.0178013652862,81.09325331462094,570328.1130901879,550197.2594644743,794.8553927162839,7363.628569561369,520492.4377166543,20492.437716654327,0.1,0.05,0.008425602405570281
